filename,count,bit
out-0.000001-0.3--097.7,12583456,1
out-0.000001-0.3--097.8,12582400,0
out-0.000001-0.3--097.8,12583384,1
out-0.000001-0.3--097.9,12582385,0
out-0.000001-0.3--097.9,12583399,1
out-0.000001-0.3--098.0,12582334,0
out-0.000001-0.3--098.0,12583450,1
out-0.000001-0.3--098.1,12582377,0
out-0.000001-0.3--098.1,12583407,1
out-0.000001-0.3--098.2,12582406,0
out-0.000001-0.3--098.2,12583378,1
out-0.000001-0.3--098.3,12582441,0
out-0.000001-0.3--098.3,12583343,1
out-0.000001-0.3--098.4,12582484,0
out-0.000001-0.3--098.4,12583300,1
out-0.000001-0.3--098.5,12582486,0
out-0.000001-0.3--098.5,12583298,1
out-0.000001-0.3--098.6,12582512,0
out-0.000001-0.3--098.6,12583272,1
out-0.000001-0.3--098.7,12582453,0
out-0.000001-0.3--098.7,12583331,1
out-0.000001-0.3--098.8,12582478,0
out-0.000001-0.3--098.8,12583306,1
out-0.000001-0.3--098.9,12582481,0
out-0.000001-0.3--098.9,12583303,1
out-0.000001-0.3--099.0,12582421,0
out-0.000001-0.3--099.0,12583363,1
out-0.000001-0.3--099.1,12582317,0
out-0.000001-0.3--099.1,12583467,1
out-0.000001-0.3--099.2,12582363,0
out-0.000001-0.3--099.2,12583421,1
out-0.000001-0.3--099.3,12582254,0
out-0.000001-0.3--099.3,12583530,1
out-0.000001-0.3--099.4,12582363,0
out-0.000001-0.3--099.4,12583421,1
out-0.000001-0.3--099.5,12582297,0
out-0.000001-0.3--099.5,12583487,1
out-0.000001-0.3--099.6,12582383,0
out-0.000001-0.3--099.6,12583401,1
out-0.000001-0.3--099.7,12582437,0
out-0.000001-0.3--099.7,12583347,1
out-0.000001-0.3--099.8,12582455,0
out-0.000001-0.3--099.8,12583329,1
out-0.000001-0.3--099.9,12582488,0
out-0.000001-0.3--099.9,12583296,1
out-0.000001-0.3--100.0,12582461,0
out-0.000001-0.3--100.0,12583323,1
out-0.0000015-0.2--000.1,29,0
out-0.0000015-0.2--000.1,25165755,1
out-0.0000015-0.2--000.2,29,0
out-0.0000015-0.2--000.2,25165755,1
out-0.0000015-0.2--000.3,29,0
out-0.0000015-0.2--000.3,25165755,1
out-0.0000015-0.2--000.4,29,0
out-0.0000015-0.2--000.4,25165755,1
out-0.0000015-0.2--000.5,29,0
out-0.0000015-0.2--000.5,25165755,1
out-0.0000015-0.2--000.6,29,0
out-0.0000015-0.2--000.6,25165755,1
out-0.0000015-0.2--000.7,29,0
out-0.0000015-0.2--000.7,25165755,1
out-0.0000015-0.2--000.8,29,0
out-0.0000015-0.2--000.8,25165755,1
out-0.0000015-0.2--000.9,30,0
out-0.0000015-0.2--000.9,25165754,1
out-0.0000015-0.2--001.0,30,0
out-0.0000015-0.2--001.0,25165754,1
out-0.0000015-0.2--001.1,30,0
out-0.0000015-0.2--001.1,25165754,1
out-0.0000015-0.2--001.2,30,0
out-0.0000015-0.2--001.2,25165754,1
out-0.0000015-0.2--001.3,30,0
out-0.0000015-0.2--001.3,25165754,1
out-0.0000015-0.2--001.4,30,0
out-0.0000015-0.2--001.4,25165754,1
out-0.0000015-0.2--001.5,30,0
out-0.0000015-0.2--001.5,25165754,1
out-0.0000015-0.2--001.6,30,0
out-0.0000015-0.2--001.6,25165754,1
out-0.0000015-0.2--001.7,30,0
out-0.0000015-0.2--001.7,25165754,1
out-0.0000015-0.2--001.8,30,0
out-0.0000015-0.2--001.8,25165754,1
out-0.0000015-0.2--001.9,30,0
out-0.0000015-0.2--001.9,25165754,1
out-0.0000015-0.2--002.0,30,0
out-0.0000015-0.2--002.0,25165754,1
out-0.0000015-0.2--002.1,30,0
out-0.0000015-0.2--002.1,25165754,1
out-0.0000015-0.2--002.2,30,0
out-0.0000015-0.2--002.2,25165754,1
out-0.0000015-0.2--002.3,30,0
out-0.0000015-0.2--002.3,25165754,1
out-0.0000015-0.2--002.4,27,0
out-0.0000015-0.2--002.4,25165757,1
out-0.0000015-0.2--002.5,27,0
out-0.0000015-0.2--002.5,25165757,1
out-0.0000015-0.2--002.6,27,0
out-0.0000015-0.2--002.6,25165757,1
out-0.0000015-0.2--002.7,27,0
out-0.0000015-0.2--002.7,25165757,1
out-0.0000015-0.2--002.8,27,0
out-0.0000015-0.2--002.8,25165757,1
out-0.0000015-0.2--002.9,27,0
out-0.0000015-0.2--002.9,25165757,1
out-0.0000015-0.2--003.0,30,0
out-0.0000015-0.2--003.0,25165754,1
out-0.0000015-0.2--003.1,27,0
out-0.0000015-0.2--003.1,25165757,1
out-0.0000015-0.2--003.2,27,0
out-0.0000015-0.2--003.2,25165757,1
out-0.0000015-0.2--003.3,27,0
out-0.0000015-0.2--003.3,25165757,1
out-0.0000015-0.2--003.4,27,0
out-0.0000015-0.2--003.4,25165757,1
out-0.0000015-0.2--003.5,30,0
out-0.0000015-0.2--003.5,25165754,1
out-0.0000015-0.2--003.6,30,0
out-0.0000015-0.2--003.6,25165754,1
out-0.0000015-0.2--003.7,30,0
out-0.0000015-0.2--003.7,25165754,1
out-0.0000015-0.2--003.8,30,0
out-0.0000015-0.2--003.8,25165754,1
out-0.0000015-0.2--003.9,30,0
out-0.0000015-0.2--003.9,25165754,1
out-0.0000015-0.2--004.0,30,0
out-0.0000015-0.2--004.0,25165754,1
out-0.0000015-0.2--004.1,30,0
out-0.0000015-0.2--004.1,25165754,1
out-0.0000015-0.2--004.2,30,0
out-0.0000015-0.2--004.2,25165754,1
out-0.0000015-0.2--004.3,30,0
out-0.0000015-0.2--004.3,25165754,1
out-0.0000015-0.2--004.4,30,0
out-0.0000015-0.2--004.4,25165754,1
out-0.0000015-0.2--004.5,30,0
out-0.0000015-0.2--004.5,25165754,1
out-0.0000015-0.2--004.6,30,0
out-0.0000015-0.2--004.6,25165754,1
out-0.0000015-0.2--004.7,30,0
out-0.0000015-0.2--004.7,25165754,1
out-0.0000015-0.2--004.8,30,0
out-0.0000015-0.2--004.8,25165754,1
out-0.0000015-0.2--004.9,30,0
out-0.0000015-0.2--004.9,25165754,1
out-0.0000015-0.2--005.0,30,0
out-0.0000015-0.2--005.0,25165754,1
out-0.0000015-0.2--005.1,30,0
out-0.0000015-0.2--005.1,25165754,1
out-0.0000015-0.2--005.2,30,0
out-0.0000015-0.2--005.2,25165754,1
out-0.0000015-0.2--005.3,30,0
out-0.0000015-0.2--005.3,25165754,1
out-0.0000015-0.2--005.4,30,0
out-0.0000015-0.2--005.4,25165754,1
out-0.0000015-0.2--005.5,30,0
out-0.0000015-0.2--005.5,25165754,1
out-0.0000015-0.2--005.6,30,0
out-0.0000015-0.2--005.6,25165754,1
out-0.0000015-0.2--005.7,30,0
out-0.0000015-0.2--005.7,25165754,1
out-0.0000015-0.2--005.8,30,0
out-0.0000015-0.2--005.8,25165754,1
out-0.0000015-0.2--005.9,30,0
out-0.0000015-0.2--005.9,25165754,1
out-0.0000015-0.2--006.0,30,0
out-0.0000015-0.2--006.0,25165754,1
out-0.0000015-0.2--006.1,30,0
out-0.0000015-0.2--006.1,25165754,1
out-0.0000015-0.2--006.2,30,0
out-0.0000015-0.2--006.2,25165754,1
out-0.0000015-0.2--006.3,30,0
out-0.0000015-0.2--006.3,25165754,1
out-0.0000015-0.2--006.4,30,0
out-0.0000015-0.2--006.4,25165754,1
out-0.0000015-0.2--006.5,30,0
out-0.0000015-0.2--006.5,25165754,1
out-0.0000015-0.2--006.6,30,0
out-0.0000015-0.2--006.6,25165754,1
out-0.0000015-0.2--006.7,30,0
out-0.0000015-0.2--006.7,25165754,1
out-0.0000015-0.2--006.8,30,0
out-0.0000015-0.2--006.8,25165754,1
out-0.0000015-0.2--006.9,30,0
out-0.0000015-0.2--006.9,25165754,1
out-0.0000015-0.2--007.0,27,0
out-0.0000015-0.2--007.0,25165757,1
out-0.0000015-0.2--007.1,27,0
out-0.0000015-0.2--007.1,25165757,1
out-0.0000015-0.2--007.2,27,0
out-0.0000015-0.2--007.2,25165757,1
out-0.0000015-0.2--007.3,27,0
out-0.0000015-0.2--007.3,25165757,1
out-0.0000015-0.2--007.4,27,0
out-0.0000015-0.2--007.4,25165757,1
out-0.0000015-0.2--007.5,27,0
out-0.0000015-0.2--007.5,25165757,1
out-0.0000015-0.2--007.6,27,0
out-0.0000015-0.2--007.6,25165757,1
out-0.0000015-0.2--007.7,27,0
out-0.0000015-0.2--007.7,25165757,1
out-0.0000015-0.2--007.8,27,0
out-0.0000015-0.2--007.8,25165757,1
out-0.0000015-0.2--007.9,27,0
out-0.0000015-0.2--007.9,25165757,1
out-0.0000015-0.2--008.0,27,0
out-0.0000015-0.2--008.0,25165757,1
out-0.0000015-0.2--008.1,27,0
out-0.0000015-0.2--008.1,25165757,1
out-0.0000015-0.2--008.2,27,0
out-0.0000015-0.2--008.2,25165757,1
out-0.0000015-0.2--008.3,27,0
out-0.0000015-0.2--008.3,25165757,1
out-0.0000015-0.2--008.4,27,0
out-0.0000015-0.2--008.4,25165757,1
out-0.0000015-0.2--008.5,27,0
out-0.0000015-0.2--008.5,25165757,1
out-0.0000015-0.2--008.6,27,0
out-0.0000015-0.2--008.6,25165757,1
out-0.0000015-0.2--008.7,27,0
out-0.0000015-0.2--008.7,25165757,1
out-0.0000015-0.2--008.8,27,0
out-0.0000015-0.2--008.8,25165757,1
out-0.0000015-0.2--008.9,27,0
out-0.0000015-0.2--008.9,25165757,1
out-0.0000015-0.2--009.0,27,0
out-0.0000015-0.2--009.0,25165757,1
out-0.0000015-0.2--009.1,27,0
out-0.0000015-0.2--009.1,25165757,1
out-0.0000015-0.2--009.2,27,0
out-0.0000015-0.2--009.2,25165757,1
out-0.0000015-0.2--009.3,25,0
out-0.0000015-0.2--009.3,25165759,1
out-0.0000015-0.2--009.4,25,0
out-0.0000015-0.2--009.4,25165759,1
out-0.0000015-0.2--009.5,25,0
out-0.0000015-0.2--009.5,25165759,1
out-0.0000015-0.2--009.6,25,0
out-0.0000015-0.2--009.6,25165759,1
out-0.0000015-0.2--009.7,25,0
out-0.0000015-0.2--009.7,25165759,1
out-0.0000015-0.2--009.8,25,0
out-0.0000015-0.2--009.8,25165759,1
out-0.0000015-0.2--009.9,23,0
out-0.0000015-0.2--009.9,25165761,1
out-0.0000015-0.2--010.0,23,0
out-0.0000015-0.2--010.0,25165761,1
out-0.0000015-0.2--010.1,23,0
out-0.0000015-0.2--010.1,25165761,1
out-0.0000015-0.2--010.2,23,0
out-0.0000015-0.2--010.2,25165761,1
out-0.0000015-0.2--010.3,23,0
out-0.0000015-0.2--010.3,25165761,1
out-0.0000015-0.2--010.4,23,0
out-0.0000015-0.2--010.4,25165761,1
out-0.0000015-0.2--010.5,23,0
out-0.0000015-0.2--010.5,25165761,1
out-0.0000015-0.2--010.6,23,0
out-0.0000015-0.2--010.6,25165761,1
out-0.0000015-0.2--010.7,23,0
out-0.0000015-0.2--010.7,25165761,1
out-0.0000015-0.2--010.8,23,0
out-0.0000015-0.2--010.8,25165761,1
out-0.0000015-0.2--010.9,23,0
out-0.0000015-0.2--010.9,25165761,1
out-0.0000015-0.2--011.0,23,0
out-0.0000015-0.2--011.0,25165761,1
out-0.0000015-0.2--011.1,23,0
out-0.0000015-0.2--011.1,25165761,1
out-0.0000015-0.2--011.2,23,0
out-0.0000015-0.2--011.2,25165761,1
out-0.0000015-0.2--011.3,23,0
out-0.0000015-0.2--011.3,25165761,1
out-0.0000015-0.2--011.4,23,0
out-0.0000015-0.2--011.4,25165761,1
out-0.0000015-0.2--011.5,23,0
out-0.0000015-0.2--011.5,25165761,1
out-0.0000015-0.2--011.6,23,0
out-0.0000015-0.2--011.6,25165761,1
out-0.0000015-0.2--011.7,23,0
out-0.0000015-0.2--011.7,25165761,1
out-0.0000015-0.2--011.8,23,0
out-0.0000015-0.2--011.8,25165761,1
out-0.0000015-0.2--011.9,23,0
out-0.0000015-0.2--011.9,25165761,1
out-0.0000015-0.2--012.0,23,0
out-0.0000015-0.2--012.0,25165761,1
out-0.0000015-0.2--012.1,23,0
out-0.0000015-0.2--012.1,25165761,1
out-0.0000015-0.2--012.2,23,0
out-0.0000015-0.2--012.2,25165761,1
out-0.0000015-0.2--012.3,23,0
out-0.0000015-0.2--012.3,25165761,1
out-0.0000015-0.2--012.4,23,0
out-0.0000015-0.2--012.4,25165761,1
out-0.0000015-0.2--012.5,23,0
out-0.0000015-0.2--012.5,25165761,1
out-0.0000015-0.2--012.6,23,0
out-0.0000015-0.2--012.6,25165761,1
out-0.0000015-0.2--012.7,23,0
out-0.0000015-0.2--012.7,25165761,1
out-0.0000015-0.2--012.8,23,0
out-0.0000015-0.2--012.8,25165761,1
out-0.0000015-0.2--012.9,23,0
out-0.0000015-0.2--012.9,25165761,1
out-0.0000015-0.2--013.0,23,0
out-0.0000015-0.2--013.0,25165761,1
out-0.0000015-0.2--013.1,23,0
out-0.0000015-0.2--013.1,25165761,1
out-0.0000015-0.2--013.2,23,0
out-0.0000015-0.2--013.2,25165761,1
out-0.0000015-0.2--013.3,23,0
out-0.0000015-0.2--013.3,25165761,1
out-0.0000015-0.2--013.4,23,0
out-0.0000015-0.2--013.4,25165761,1
out-0.0000015-0.2--013.5,23,0
out-0.0000015-0.2--013.5,25165761,1
out-0.0000015-0.2--013.6,23,0
out-0.0000015-0.2--013.6,25165761,1
out-0.0000015-0.2--013.7,23,0
out-0.0000015-0.2--013.7,25165761,1
out-0.0000015-0.2--013.8,23,0
out-0.0000015-0.2--013.8,25165761,1
out-0.0000015-0.2--013.9,23,0
out-0.0000015-0.2--013.9,25165761,1
out-0.0000015-0.2--014.0,23,0
out-0.0000015-0.2--014.0,25165761,1
out-0.0000015-0.2--014.1,23,0
out-0.0000015-0.2--014.1,25165761,1
out-0.0000015-0.2--014.2,23,0
out-0.0000015-0.2--014.2,25165761,1
out-0.0000015-0.2--014.3,23,0
out-0.0000015-0.2--014.3,25165761,1
out-0.0000015-0.2--014.4,23,0
out-0.0000015-0.2--014.4,25165761,1
out-0.0000015-0.2--014.5,23,0
out-0.0000015-0.2--014.5,25165761,1
out-0.0000015-0.2--014.6,23,0
out-0.0000015-0.2--014.6,25165761,1
out-0.0000015-0.2--014.7,23,0
out-0.0000015-0.2--014.7,25165761,1
out-0.0000015-0.2--014.8,23,0
out-0.0000015-0.2--014.8,25165761,1
out-0.0000015-0.2--014.9,23,0
out-0.0000015-0.2--014.9,25165761,1
out-0.0000015-0.2--015.0,23,0
out-0.0000015-0.2--015.0,25165761,1
out-0.0000015-0.2--015.1,23,0
out-0.0000015-0.2--015.1,25165761,1
out-0.0000015-0.2--015.2,23,0
out-0.0000015-0.2--015.2,25165761,1
out-0.0000015-0.2--015.3,23,0
out-0.0000015-0.2--015.3,25165761,1
out-0.0000015-0.2--015.4,23,0
out-0.0000015-0.2--015.4,25165761,1
out-0.0000015-0.2--015.5,23,0
out-0.0000015-0.2--015.5,25165761,1
out-0.0000015-0.2--015.6,23,0
out-0.0000015-0.2--015.6,25165761,1
out-0.0000015-0.2--015.7,23,0
out-0.0000015-0.2--015.7,25165761,1
out-0.0000015-0.2--015.8,23,0
out-0.0000015-0.2--015.8,25165761,1
out-0.0000015-0.2--015.9,23,0
out-0.0000015-0.2--015.9,25165761,1
out-0.0000015-0.2--016.0,23,0
out-0.0000015-0.2--016.0,25165761,1
out-0.0000015-0.2--016.1,23,0
out-0.0000015-0.2--016.1,25165761,1
out-0.0000015-0.2--016.2,23,0
out-0.0000015-0.2--016.2,25165761,1
out-0.0000015-0.2--016.3,23,0
out-0.0000015-0.2--016.3,25165761,1
out-0.0000015-0.2--016.4,23,0
out-0.0000015-0.2--016.4,25165761,1
out-0.0000015-0.2--016.5,23,0
out-0.0000015-0.2--016.5,25165761,1
out-0.0000015-0.2--016.6,23,0
out-0.0000015-0.2--016.6,25165761,1
out-0.0000015-0.2--016.7,23,0
out-0.0000015-0.2--016.7,25165761,1
out-0.0000015-0.2--016.8,23,0
out-0.0000015-0.2--016.8,25165761,1
out-0.0000015-0.2--016.9,23,0
out-0.0000015-0.2--016.9,25165761,1
out-0.0000015-0.2--017.0,23,0
out-0.0000015-0.2--017.0,25165761,1
out-0.0000015-0.2--017.1,23,0
out-0.0000015-0.2--017.1,25165761,1
out-0.0000015-0.2--017.2,23,0
out-0.0000015-0.2--017.2,25165761,1
out-0.0000015-0.2--017.3,24,0
out-0.0000015-0.2--017.3,25165760,1
out-0.0000015-0.2--017.4,24,0
out-0.0000015-0.2--017.4,25165760,1
out-0.0000015-0.2--017.5,24,0
out-0.0000015-0.2--017.5,25165760,1
out-0.0000015-0.2--017.6,24,0
out-0.0000015-0.2--017.6,25165760,1
out-0.0000015-0.2--017.7,24,0
out-0.0000015-0.2--017.7,25165760,1
out-0.0000015-0.2--017.8,24,0
out-0.0000015-0.2--017.8,25165760,1
out-0.0000015-0.2--017.9,24,0
out-0.0000015-0.2--017.9,25165760,1
out-0.0000015-0.2--018.0,24,0
out-0.0000015-0.2--018.0,25165760,1
out-0.0000015-0.2--018.1,24,0
out-0.0000015-0.2--018.1,25165760,1
out-0.0000015-0.2--018.2,24,0
out-0.0000015-0.2--018.2,25165760,1
out-0.0000015-0.2--018.3,24,0
out-0.0000015-0.2--018.3,25165760,1
out-0.0000015-0.2--018.4,24,0
out-0.0000015-0.2--018.4,25165760,1
out-0.0000015-0.2--018.5,24,0
out-0.0000015-0.2--018.5,25165760,1
out-0.0000015-0.2--018.6,24,0
out-0.0000015-0.2--018.6,25165760,1
out-0.0000015-0.2--018.7,24,0
out-0.0000015-0.2--018.7,25165760,1
out-0.0000015-0.2--018.8,24,0
out-0.0000015-0.2--018.8,25165760,1
out-0.0000015-0.2--018.9,24,0
out-0.0000015-0.2--018.9,25165760,1
out-0.0000015-0.2--019.0,24,0
out-0.0000015-0.2--019.0,25165760,1
out-0.0000015-0.2--019.1,24,0
out-0.0000015-0.2--019.1,25165760,1
out-0.0000015-0.2--019.2,24,0
out-0.0000015-0.2--019.2,25165760,1
out-0.0000015-0.2--019.3,24,0
out-0.0000015-0.2--019.3,25165760,1
out-0.0000015-0.2--019.4,24,0
out-0.0000015-0.2--019.4,25165760,1
out-0.0000015-0.2--019.5,24,0
out-0.0000015-0.2--019.5,25165760,1
out-0.0000015-0.2--019.6,24,0
out-0.0000015-0.2--019.6,25165760,1
out-0.0000015-0.2--019.7,24,0
out-0.0000015-0.2--019.7,25165760,1
out-0.0000015-0.2--019.8,24,0
out-0.0000015-0.2--019.8,25165760,1
out-0.0000015-0.2--019.9,24,0
out-0.0000015-0.2--019.9,25165760,1
out-0.0000015-0.2--020.0,24,0
out-0.0000015-0.2--020.0,25165760,1
out-0.0000015-0.2--020.1,24,0
out-0.0000015-0.2--020.1,25165760,1
out-0.0000015-0.2--020.2,24,0
out-0.0000015-0.2--020.2,25165760,1
out-0.0000015-0.2--020.3,24,0
out-0.0000015-0.2--020.3,25165760,1
out-0.0000015-0.2--020.4,24,0
out-0.0000015-0.2--020.4,25165760,1
out-0.0000015-0.2--020.5,24,0
out-0.0000015-0.2--020.5,25165760,1
out-0.0000015-0.2--020.6,24,0
out-0.0000015-0.2--020.6,25165760,1
out-0.0000015-0.2--020.7,24,0
out-0.0000015-0.2--020.7,25165760,1
out-0.0000015-0.2--020.8,24,0
out-0.0000015-0.2--020.8,25165760,1
out-0.0000015-0.2--020.9,24,0
out-0.0000015-0.2--020.9,25165760,1
out-0.0000015-0.2--021.0,24,0
out-0.0000015-0.2--021.0,25165760,1
out-0.0000015-0.2--021.1,24,0
out-0.0000015-0.2--021.1,25165760,1
out-0.0000015-0.2--021.2,24,0
out-0.0000015-0.2--021.2,25165760,1
out-0.0000015-0.2--021.3,24,0
out-0.0000015-0.2--021.3,25165760,1
out-0.0000015-0.2--021.4,24,0
out-0.0000015-0.2--021.4,25165760,1
out-0.0000015-0.2--021.5,24,0
out-0.0000015-0.2--021.5,25165760,1
out-0.0000015-0.2--021.6,24,0
out-0.0000015-0.2--021.6,25165760,1
out-0.0000015-0.2--021.7,24,0
out-0.0000015-0.2--021.7,25165760,1
out-0.0000015-0.2--021.8,24,0
out-0.0000015-0.2--021.8,25165760,1
out-0.0000015-0.2--021.9,24,0
out-0.0000015-0.2--021.9,25165760,1
out-0.0000015-0.2--022.0,24,0
out-0.0000015-0.2--022.0,25165760,1
out-0.0000015-0.2--022.1,24,0
out-0.0000015-0.2--022.1,25165760,1
out-0.0000015-0.2--022.2,24,0
out-0.0000015-0.2--022.2,25165760,1
out-0.0000015-0.2--022.3,24,0
out-0.0000015-0.2--022.3,25165760,1
out-0.0000015-0.2--022.4,24,0
out-0.0000015-0.2--022.4,25165760,1
out-0.0000015-0.2--022.5,24,0
out-0.0000015-0.2--022.5,25165760,1
out-0.0000015-0.2--022.6,24,0
out-0.0000015-0.2--022.6,25165760,1
out-0.0000015-0.2--022.7,24,0
out-0.0000015-0.2--022.7,25165760,1
out-0.0000015-0.2--022.8,24,0
out-0.0000015-0.2--022.8,25165760,1
out-0.0000015-0.2--022.9,24,0
out-0.0000015-0.2--022.9,25165760,1
out-0.0000015-0.2--023.0,24,0
out-0.0000015-0.2--023.0,25165760,1
out-0.0000015-0.2--023.1,24,0
out-0.0000015-0.2--023.1,25165760,1
out-0.0000015-0.2--023.2,24,0
out-0.0000015-0.2--023.2,25165760,1
out-0.0000015-0.2--023.3,24,0
out-0.0000015-0.2--023.3,25165760,1
out-0.0000015-0.2--023.4,24,0
out-0.0000015-0.2--023.4,25165760,1
out-0.0000015-0.2--023.5,24,0
out-0.0000015-0.2--023.5,25165760,1
out-0.0000015-0.2--023.6,24,0
out-0.0000015-0.2--023.6,25165760,1
out-0.0000015-0.2--023.7,24,0
out-0.0000015-0.2--023.7,25165760,1
out-0.0000015-0.2--023.8,24,0
out-0.0000015-0.2--023.8,25165760,1
out-0.0000015-0.2--023.9,24,0
out-0.0000015-0.2--023.9,25165760,1
out-0.0000015-0.2--024.0,24,0
out-0.0000015-0.2--024.0,25165760,1
out-0.0000015-0.2--024.1,24,0
out-0.0000015-0.2--024.1,25165760,1
out-0.0000015-0.2--024.2,24,0
out-0.0000015-0.2--024.2,25165760,1
out-0.0000015-0.2--024.3,24,0
out-0.0000015-0.2--024.3,25165760,1
out-0.0000015-0.2--024.4,24,0
out-0.0000015-0.2--024.4,25165760,1
out-0.0000015-0.2--024.5,24,0
out-0.0000015-0.2--024.5,25165760,1
out-0.0000015-0.2--024.6,24,0
out-0.0000015-0.2--024.6,25165760,1
out-0.0000015-0.2--024.7,24,0
out-0.0000015-0.2--024.7,25165760,1
out-0.0000015-0.2--024.8,22,0
out-0.0000015-0.2--024.8,25165762,1
out-0.0000015-0.2--024.9,22,0
out-0.0000015-0.2--024.9,25165762,1
out-0.0000015-0.2--025.0,22,0
out-0.0000015-0.2--025.0,25165762,1
out-0.0000015-0.2--025.1,22,0
out-0.0000015-0.2--025.1,25165762,1
out-0.0000015-0.2--025.2,22,0
out-0.0000015-0.2--025.2,25165762,1
out-0.0000015-0.2--025.3,22,0
out-0.0000015-0.2--025.3,25165762,1
out-0.0000015-0.2--025.4,22,0
out-0.0000015-0.2--025.4,25165762,1
out-0.0000015-0.2--025.5,22,0
out-0.0000015-0.2--025.5,25165762,1
out-0.0000015-0.2--025.6,22,0
out-0.0000015-0.2--025.6,25165762,1
out-0.0000015-0.2--025.7,22,0
out-0.0000015-0.2--025.7,25165762,1
out-0.0000015-0.2--025.8,22,0
out-0.0000015-0.2--025.8,25165762,1
out-0.0000015-0.2--025.9,22,0
out-0.0000015-0.2--025.9,25165762,1
out-0.0000015-0.2--026.0,22,0
out-0.0000015-0.2--026.0,25165762,1
out-0.0000015-0.2--026.1,24,0
out-0.0000015-0.2--026.1,25165760,1
out-0.0000015-0.2--026.2,24,0
out-0.0000015-0.2--026.2,25165760,1
out-0.0000015-0.2--026.3,24,0
out-0.0000015-0.2--026.3,25165760,1
out-0.0000015-0.2--026.4,24,0
out-0.0000015-0.2--026.4,25165760,1
out-0.0000015-0.2--026.5,24,0
out-0.0000015-0.2--026.5,25165760,1
out-0.0000015-0.2--026.6,24,0
out-0.0000015-0.2--026.6,25165760,1
out-0.0000015-0.2--026.7,24,0
out-0.0000015-0.2--026.7,25165760,1
out-0.0000015-0.2--026.8,24,0
out-0.0000015-0.2--026.8,25165760,1
out-0.0000015-0.2--026.9,24,0
out-0.0000015-0.2--026.9,25165760,1
out-0.0000015-0.2--027.0,24,0
out-0.0000015-0.2--027.0,25165760,1
out-0.0000015-0.2--027.1,24,0
out-0.0000015-0.2--027.1,25165760,1
out-0.0000015-0.2--027.2,24,0
out-0.0000015-0.2--027.2,25165760,1
out-0.0000015-0.2--027.3,24,0
out-0.0000015-0.2--027.3,25165760,1
out-0.0000015-0.2--027.4,24,0
out-0.0000015-0.2--027.4,25165760,1
out-0.0000015-0.2--027.5,24,0
out-0.0000015-0.2--027.5,25165760,1
out-0.0000015-0.2--027.6,24,0
out-0.0000015-0.2--027.6,25165760,1
out-0.0000015-0.2--027.7,24,0
out-0.0000015-0.2--027.7,25165760,1
out-0.0000015-0.2--027.8,24,0
out-0.0000015-0.2--027.8,25165760,1
out-0.0000015-0.2--027.9,24,0
out-0.0000015-0.2--027.9,25165760,1
out-0.0000015-0.2--028.0,24,0
out-0.0000015-0.2--028.0,25165760,1
out-0.0000015-0.2--028.1,24,0
out-0.0000015-0.2--028.1,25165760,1
out-0.0000015-0.2--028.2,24,0
out-0.0000015-0.2--028.2,25165760,1
out-0.0000015-0.2--028.3,24,0
out-0.0000015-0.2--028.3,25165760,1
out-0.0000015-0.2--028.4,24,0
out-0.0000015-0.2--028.4,25165760,1
out-0.0000015-0.2--028.5,24,0
out-0.0000015-0.2--028.5,25165760,1
out-0.0000015-0.2--028.6,24,0
out-0.0000015-0.2--028.6,25165760,1
out-0.0000015-0.2--028.7,24,0
out-0.0000015-0.2--028.7,25165760,1
out-0.0000015-0.2--028.8,24,0
out-0.0000015-0.2--028.8,25165760,1
out-0.0000015-0.2--028.9,24,0
out-0.0000015-0.2--028.9,25165760,1
out-0.0000015-0.2--029.0,24,0
out-0.0000015-0.2--029.0,25165760,1
out-0.0000015-0.2--029.1,24,0
out-0.0000015-0.2--029.1,25165760,1
out-0.0000015-0.2--029.2,24,0
out-0.0000015-0.2--029.2,25165760,1
out-0.0000015-0.2--029.3,24,0
out-0.0000015-0.2--029.3,25165760,1
out-0.0000015-0.2--029.4,24,0
out-0.0000015-0.2--029.4,25165760,1
out-0.0000015-0.2--029.5,24,0
out-0.0000015-0.2--029.5,25165760,1
out-0.0000015-0.2--029.6,24,0
out-0.0000015-0.2--029.6,25165760,1
out-0.0000015-0.2--029.7,24,0
out-0.0000015-0.2--029.7,25165760,1
out-0.0000015-0.2--029.8,24,0
out-0.0000015-0.2--029.8,25165760,1
out-0.0000015-0.2--029.9,24,0
out-0.0000015-0.2--029.9,25165760,1
out-0.0000015-0.2--030.0,24,0
out-0.0000015-0.2--030.0,25165760,1
out-0.0000015-0.2--030.1,24,0
out-0.0000015-0.2--030.1,25165760,1
out-0.0000015-0.2--030.2,24,0
out-0.0000015-0.2--030.2,25165760,1
out-0.0000015-0.2--030.3,24,0
out-0.0000015-0.2--030.3,25165760,1
out-0.0000015-0.2--030.4,24,0
out-0.0000015-0.2--030.4,25165760,1
out-0.0000015-0.2--030.5,24,0
out-0.0000015-0.2--030.5,25165760,1
out-0.0000015-0.2--030.6,24,0
out-0.0000015-0.2--030.6,25165760,1
out-0.0000015-0.2--030.7,24,0
out-0.0000015-0.2--030.7,25165760,1
out-0.0000015-0.2--030.8,24,0
out-0.0000015-0.2--030.8,25165760,1
out-0.0000015-0.2--030.9,24,0
out-0.0000015-0.2--030.9,25165760,1
out-0.0000015-0.2--031.0,24,0
